id,verified,concrete_cement,healthy_metal,incomplete,irregular_metal,other
7a3fdd70,False,0.0,1.0,0.0,0.0,0.0
7a43273c,False,1.0,0.0,0.0,0.0,0.0
7a204c58,False,0.0,1.0,0.0,0.0,0.0
7a418d6e,False,0.0,1.0,0.0,0.0,0.0
7a38c7f6,False,0.0,1.0,0.0,0.0,0.0
7a3c6fe6,False,0.0,1.0,0.0,0.0,0.0
7a4295e2,False,0.0,1.0,0.0,0.0,0.0
7a222da2,False,0.0,1.0,0.0,0.0,0.0
7a3fbcbe,False,0.0,1.0,0.0,0.0,0.0
7a3256c8,False,0.0,1.0,0.0,0.0,0.0
7a2bd51e,False,0.0,1.0,0.0,0.0,0.0
7a3d65d6,False,0.0,1.0,0.0,0.0,0.0
7a24f988,False,0.0,1.0,0.0,0.0,0.0
7a2087b8,False,1.0,0.0,0.0,0.0,0.0
7a3ec822,False,0.0,1.0,0.0,0.0,0.0
7a1da656,False,0.0,1.0,0.0,0.0,0.0
7a27046c,False,0.0,1.0,0.0,0.0,0.0
7a227ad2,False,0.0,1.0,0.0,0.0,0.0
7a44b7dc,False,0.0,1.0,0.0,0.0,0.0
7a356598,False,0.0,1.0,0.0,0.0,0.0
7a24e20e,False,0.0,1.0,0.0,0.0,0.0
7a1ed7ec,False,0.0,1.0,0.0,0.0,0.0
7a42b5cc,False,0.0,1.0,0.0,0.0,0.0
7a41471e,False,0.0,1.0,0.0,0.0,0.0
7a229e5e,False,0.0,1.0,0.0,0.0,0.0
7a32011e,False,0.0,1.0,0.0,0.0,0.0
7a24076c,False,0.0,1.0,0.0,0.0,0.0
7a2f20a2,False,0.0,1.0,0.0,0.0,0.0
7a255ebe,False,0.0,1.0,0.0,0.0,0.0
7a32eb60,False,0.0,1.0,0.0,0.0,0.0
7a2c3bda,False,0.0,1.0,0.0,0.0,0.0
7a349bb8,False,0.0,1.0,0.0,0.0,0.0
7a2044a6,False,0.0,1.0,0.0,0.0,0.0
7a2ac6ba,False,0.0,1.0,0.0,0.0,0.0
7a3ce048,False,0.0,1.0,0.0,0.0,0.0
7a3be896,False,0.0,1.0,0.0,0.0,0.0
7a3fe1d0,False,1.0,0.0,0.0,0.0,0.0
7a430216,False,0.0,1.0,0.0,0.0,0.0
7a3659d0,False,0.0,1.0,0.0,0.0,0.0
7a250702,False,0.0,1.0,0.0,0.0,0.0
7a359360,False,0.0,1.0,0.0,0.0,0.0
7a44ba16,False,0.0,1.0,0.0,0.0,0.0
7a22f3d6,False,0.0,1.0,0.0,0.0,0.0
7a230dee,False,0.0,1.0,0.0,0.0,0.0
7a26a760,False,0.0,1.0,0.0,0.0,0.0
7a21d924,False,0.0,1.0,0.0,0.0,0.0
7a42a73a,False,0.0,1.0,0.0,0.0,0.0
7a3d0b40,False,0.0,1.0,0.0,0.0,0.0
7a249948,False,0.0,1.0,0.0,0.0,0.0
7a2e6464,False,0.0,1.0,0.0,0.0,0.0
7a34ea82,False,0.0,1.0,0.0,0.0,0.0
7a37dfbc,False,0.0,1.0,0.0,0.0,0.0
7a2b2506,False,0.0,1.0,0.0,0.0,0.0
7a375c7c,False,0.0,1.0,0.0,0.0,0.0
7a3271b2,False,0.0,1.0,0.0,0.0,0.0
7a33146e,False,0.0,1.0,0.0,0.0,0.0
7a2bd2a8,False,1.0,0.0,0.0,0.0,0.0
7a1fd5f2,False,0.0,1.0,0.0,0.0,0.0
7a1e4cdc,False,0.0,1.0,0.0,0.0,0.0
7a3762a8,False,0.0,1.0,0.0,0.0,0.0
7a310048,False,0.0,1.0,0.0,0.0,0.0
7a31c73a,False,0.0,1.0,0.0,0.0,0.0
7a2ea2e4,False,0.0,1.0,0.0,0.0,0.0
7a3616dc,False,0.0,1.0,0.0,0.0,0.0
7a23a6b4,False,1.0,0.0,0.0,0.0,0.0
7a38852a,False,0.0,1.0,0.0,0.0,0.0
7a27c32a,False,0.0,1.0,0.0,0.0,0.0
7a202390,False,0.0,1.0,0.0,0.0,0.0
7a3ef504,False,0.0,1.0,0.0,0.0,0.0
7a41cf0e,False,0.0,1.0,0.0,0.0,0.0
7a41989a,False,0.0,1.0,0.0,0.0,0.0
7a2a6f3a,False,0.0,1.0,0.0,0.0,0.0
7a27d234,False,0.0,1.0,0.0,0.0,0.0
7a413044,False,0.0,1.0,0.0,0.0,0.0
7a2c5282,False,0.0,1.0,0.0,0.0,0.0
7a292710,False,0.0,1.0,0.0,0.0,0.0
7a316074,False,0.0,1.0,0.0,0.0,0.0
7a3cc068,False,0.0,1.0,0.0,0.0,0.0
7a2dba00,False,0.0,1.0,0.0,0.0,0.0
7a3526dc,False,0.0,1.0,0.0,0.0,0.0
7a24a23a,False,0.0,1.0,0.0,0.0,0.0
7a26d744,False,0.0,1.0,0.0,0.0,0.0
7a234a66,False,0.0,1.0,0.0,0.0,0.0
7a2a8d9e,False,0.0,1.0,0.0,0.0,0.0
7a291b26,False,0.0,1.0,0.0,0.0,0.0
7a3e4488,False,0.0,1.0,0.0,0.0,0.0
7a2ddfb2,False,0.0,1.0,0.0,0.0,0.0
7a3df3b6,False,0.0,1.0,0.0,0.0,0.0
7a2b644e,False,0.0,1.0,0.0,0.0,0.0
7a3e9154,False,0.0,1.0,0.0,0.0,0.0
7a23c68a,False,0.0,1.0,0.0,0.0,0.0
7a43be72,False,0.0,1.0,0.0,0.0,0.0
7a2e701c,False,0.0,1.0,0.0,0.0,0.0
7a444b4e,False,0.0,1.0,0.0,0.0,0.0
7a32f81c,False,0.0,1.0,0.0,0.0,0.0
7a226e84,False,0.0,1.0,0.0,0.0,0.0
7a1e4002,False,0.0,1.0,0.0,0.0,0.0
7a25c840,False,0.0,1.0,0.0,0.0,0.0
7a1e75e0,False,0.0,1.0,0.0,0.0,0.0
7a34d93e,False,0.0,1.0,0.0,0.0,0.0
7a2f9ad2,False,0.0,1.0,0.0,0.0,0.0
7a2dc928,False,0.0,1.0,0.0,0.0,0.0
7a2ec80a,False,0.0,1.0,0.0,0.0,0.0
7a3c4548,False,0.0,1.0,0.0,0.0,0.0
7a273040,False,0.0,1.0,0.0,0.0,0.0
7a39861e,False,0.0,1.0,0.0,0.0,0.0
7a295a78,False,0.0,1.0,0.0,0.0,0.0
7a2707c8,False,0.0,1.0,0.0,0.0,0.0
7a3a79e8,False,0.0,1.0,0.0,0.0,0.0
7a2824be,False,0.0,1.0,0.0,0.0,0.0
7a2eabfe,False,0.0,1.0,0.0,0.0,0.0
7a27acfa,False,0.0,1.0,0.0,0.0,0.0
7a2fb616,False,0.0,1.0,0.0,0.0,0.0
7a1d63d0,False,0.0,1.0,0.0,0.0,0.0
7a28b654,False,0.0,1.0,0.0,0.0,0.0
7a44a90e,False,0.0,1.0,0.0,0.0,0.0
7a1ff8d4,False,0.0,1.0,0.0,0.0,0.0
7a1d0cbe,False,1.0,0.0,0.0,0.0,0.0
7a31cd70,False,0.0,1.0,0.0,0.0,0.0
7a345d42,False,0.0,1.0,0.0,0.0,0.0
7a430acc,False,0.0,1.0,0.0,0.0,0.0
7a36221c,False,0.0,1.0,0.0,0.0,0.0
7a43a7ac,False,0.0,1.0,0.0,0.0,0.0
7a376c76,False,0.0,1.0,0.0,0.0,0.0
7a28789c,False,0.0,1.0,0.0,0.0,0.0
7a41f95c,False,0.0,1.0,0.0,0.0,0.0
7a3ff044,False,0.0,1.0,0.0,0.0,0.0
7a22e72e,False,0.0,1.0,0.0,0.0,0.0
7a1e5e20,False,0.0,1.0,0.0,0.0,0.0
7a21e0d6,False,0.0,1.0,0.0,0.0,0.0
7a40791a,False,0.0,1.0,0.0,0.0,0.0
7a369918,False,0.0,1.0,0.0,0.0,0.0
7a351e30,False,0.0,1.0,0.0,0.0,0.0
7a35855a,False,0.0,1.0,0.0,0.0,0.0
7a3276b2,False,0.0,1.0,0.0,0.0,0.0
7a28810c,False,0.0,0.0,0.0,0.0,1.0
7a3b5b42,False,0.0,1.0,0.0,0.0,0.0
7a1e5362,False,0.0,1.0,0.0,0.0,0.0
7a24ebc8,False,0.0,1.0,0.0,0.0,0.0
7a3519a8,False,0.0,1.0,0.0,0.0,0.0
7a1c7ed4,False,0.0,1.0,0.0,0.0,0.0
7a32ee9e,False,1.0,0.0,0.0,0.0,0.0
7a23a33a,False,0.0,1.0,0.0,0.0,0.0
7a2058d8,False,0.0,1.0,0.0,0.0,0.0
7a24a316,False,0.0,1.0,0.0,0.0,0.0
7a40502a,False,0.0,1.0,0.0,0.0,0.0
7a2af9f0,False,0.0,1.0,0.0,0.0,0.0
7a248548,False,0.0,1.0,0.0,0.0,0.0
7a35d6b8,False,0.0,1.0,0.0,0.0,0.0
7a31db76,False,0.0,1.0,0.0,0.0,0.0
7a3ab03e,False,0.0,1.0,0.0,0.0,0.0
7a2eca80,False,0.0,1.0,0.0,0.0,0.0
7a41cc20,False,0.0,1.0,0.0,0.0,0.0
7a2ca232,False,0.0,1.0,0.0,0.0,0.0
7a34110c,False,0.0,1.0,0.0,0.0,0.0
7a3e6e18,False,0.0,1.0,0.0,0.0,0.0
7a41dfe4,False,0.0,1.0,0.0,0.0,0.0
7a301ed0,False,0.0,1.0,0.0,0.0,0.0
7a2a136e,False,0.0,1.0,0.0,0.0,0.0
7a2ffa7c,False,0.0,1.0,0.0,0.0,0.0
7a40c15e,False,0.0,1.0,0.0,0.0,0.0
7a3307bc,False,0.0,1.0,0.0,0.0,0.0
7a393c40,False,0.0,1.0,0.0,0.0,0.0
7a299f42,False,0.0,1.0,0.0,0.0,0.0
7a30ea54,False,0.0,1.0,0.0,0.0,0.0
7a423340,False,0.0,1.0,0.0,0.0,0.0
7a218d34,False,1.0,0.0,0.0,0.0,0.0
7a1ed77e,False,0.0,1.0,0.0,0.0,0.0
7a2685b4,False,0.0,1.0,0.0,0.0,0.0
7a22f2fa,False,0.0,1.0,0.0,0.0,0.0
7a1f9560,False,0.0,1.0,0.0,0.0,0.0
7a2db852,False,0.0,1.0,0.0,0.0,0.0
7a41d7a6,False,0.0,1.0,0.0,0.0,0.0
7a1d6308,False,0.0,1.0,0.0,0.0,0.0
7a1e8706,False,0.0,1.0,0.0,0.0,0.0
7a27179a,False,0.0,1.0,0.0,0.0,0.0
7a373daa,False,0.0,1.0,0.0,0.0,0.0
7a1f2756,False,1.0,0.0,0.0,0.0,0.0
7a1db04c,False,0.0,1.0,0.0,0.0,0.0
7a377d2e,False,0.0,1.0,0.0,0.0,0.0
7a3a7628,False,0.0,1.0,0.0,0.0,0.0
7a3cb4b0,False,0.0,1.0,0.0,0.0,0.0
7a1fba86,False,0.0,1.0,0.0,0.0,0.0
7a416816,False,0.0,1.0,0.0,0.0,0.0
7a27aae8,False,0.0,1.0,0.0,0.0,0.0
7a32aa1a,False,0.0,1.0,0.0,0.0,0.0
7a375fce,False,0.0,1.0,0.0,0.0,0.0
7a2d5998,False,0.0,1.0,0.0,0.0,0.0
7a256ada,False,0.0,1.0,0.0,0.0,0.0
7a2cf070,False,0.0,1.0,0.0,0.0,0.0
7a286820,False,0.0,1.0,0.0,0.0,0.0
7a2fa86a,False,0.0,1.0,0.0,0.0,0.0
7a3df910,False,0.0,1.0,0.0,0.0,0.0
7a2cfa2a,False,0.0,1.0,0.0,0.0,0.0
7a2f1152,False,0.0,1.0,0.0,0.0,0.0
7a38cfda,False,0.0,1.0,0.0,0.0,0.0
7a312fa0,False,0.0,1.0,0.0,0.0,0.0
7a379ef8,False,0.0,1.0,0.0,0.0,0.0
7a41574a,False,0.0,1.0,0.0,0.0,0.0
7a36357c,False,0.0,1.0,0.0,0.0,0.0
7a2269ac,False,0.0,1.0,0.0,0.0,0.0
7a37c360,False,0.0,1.0,0.0,0.0,0.0
7a26d8f2,False,0.0,1.0,0.0,0.0,0.0
7a30540e,False,0.0,1.0,0.0,0.0,0.0
7a3d4984,False,0.0,1.0,0.0,0.0,0.0
7a2c4a30,False,0.0,1.0,0.0,0.0,0.0
7a1efc04,False,0.0,1.0,0.0,0.0,0.0
7a21f102,False,0.0,1.0,0.0,0.0,0.0
7a3f682c,False,0.0,1.0,0.0,0.0,0.0
7a2d3bf2,False,0.0,1.0,0.0,0.0,0.0
7a401d58,False,0.0,1.0,0.0,0.0,0.0
7a3e1986,False,1.0,0.0,0.0,0.0,0.0
7a2ccc1c,False,0.0,1.0,0.0,0.0,0.0
7a2559be,False,0.0,1.0,0.0,0.0,0.0
7a2d82e2,False,0.0,1.0,0.0,0.0,0.0
7a27a2f0,False,0.0,1.0,0.0,0.0,0.0
7a430dba,False,0.0,1.0,0.0,0.0,0.0
7a41a560,False,0.0,1.0,0.0,0.0,0.0
7a2b9608,False,0.0,1.0,0.0,0.0,0.0
7a29d6c4,False,0.0,1.0,0.0,0.0,0.0
7a2a65c6,False,0.0,1.0,0.0,0.0,0.0
7a2f9640,False,0.0,1.0,0.0,0.0,0.0
7a269bda,False,0.0,1.0,0.0,0.0,0.0
7a233efe,False,0.0,1.0,0.0,0.0,0.0
7a34c2fa,False,0.0,1.0,0.0,0.0,0.0
7a3850dc,False,0.0,1.0,0.0,0.0,0.0
7a2c7f28,False,0.0,0.0,0.0,0.0,1.0
7a41e1ec,False,0.0,1.0,0.0,0.0,0.0
7a204640,False,0.0,1.0,0.0,0.0,0.0
7a416eb0,False,0.0,1.0,0.0,0.0,0.0
7a1f7076,False,0.0,1.0,0.0,0.0,0.0
7a39b8b4,False,0.0,1.0,0.0,0.0,0.0
7a25eb54,False,0.0,1.0,0.0,0.0,0.0
7a40ca78,False,0.0,1.0,0.0,0.0,0.0
7a2021f6,False,0.0,1.0,0.0,0.0,0.0
7a1db696,False,0.0,1.0,0.0,0.0,0.0
7a442d12,False,0.0,1.0,0.0,0.0,0.0
7a2e9d12,False,0.0,1.0,0.0,0.0,0.0
7a43d966,False,0.0,1.0,0.0,0.0,0.0
7a274e4a,False,0.0,1.0,0.0,0.0,0.0
7a33dfac,False,0.0,1.0,0.0,0.0,0.0
7a38a762,False,0.0,1.0,0.0,0.0,0.0
7a211728,False,0.0,1.0,0.0,0.0,0.0
7a2df7ae,False,0.0,1.0,0.0,0.0,0.0
7a270b1a,False,0.0,1.0,0.0,0.0,0.0
7a3cbeba,False,0.0,1.0,0.0,0.0,0.0
7a411622,False,0.0,1.0,0.0,0.0,0.0
7a3100ac,False,0.0,1.0,0.0,0.0,0.0
7a38e006,False,0.0,1.0,0.0,0.0,0.0
7a36e102,False,0.0,1.0,0.0,0.0,0.0
7a3c8fb2,False,0.0,1.0,0.0,0.0,0.0
7a269950,False,0.0,1.0,0.0,0.0,0.0
7a20bfc6,False,0.0,1.0,0.0,0.0,0.0
7a34fe64,False,0.0,1.0,0.0,0.0,0.0
7a1f1ba8,False,0.0,1.0,0.0,0.0,0.0
7a32d346,False,0.0,1.0,0.0,0.0,0.0
7a3ca3c6,False,0.0,1.0,0.0,0.0,0.0
7a3301fe,False,0.0,1.0,0.0,0.0,0.0
7a3b8a5e,False,0.0,1.0,0.0,0.0,0.0
7a2da9a2,False,0.0,1.0,0.0,0.0,0.0
7a20c778,False,0.0,1.0,0.0,0.0,0.0
7a1d0d86,False,0.0,1.0,0.0,0.0,0.0
7a32d760,False,0.0,1.0,0.0,0.0,0.0
7a2330c6,False,0.0,1.0,0.0,0.0,0.0
7a3dea4c,False,0.0,1.0,0.0,0.0,0.0
7a233756,False,0.0,1.0,0.0,0.0,0.0
7a3586fe,False,0.0,1.0,0.0,0.0,0.0
7a3bb8ee,False,0.0,1.0,0.0,0.0,0.0
7a3a8b18,False,0.0,1.0,0.0,0.0,0.0
7a2437aa,False,0.0,1.0,0.0,0.0,0.0
7a33132e,False,0.0,1.0,0.0,0.0,0.0
7a1d802c,False,0.0,1.0,0.0,0.0,0.0
7a3f9ffe,False,0.0,1.0,0.0,0.0,0.0
7a280664,False,0.0,1.0,0.0,0.0,0.0
7a408388,False,0.0,1.0,0.0,0.0,0.0
7a286186,False,0.0,1.0,0.0,0.0,0.0
7a2bef54,False,0.0,1.0,0.0,0.0,0.0
7a3903ba,False,0.0,1.0,0.0,0.0,0.0
7a3ee564,False,0.0,1.0,0.0,0.0,0.0
7a299ed4,False,0.0,1.0,0.0,0.0,0.0
7a42fcbc,False,0.0,1.0,0.0,0.0,0.0
7a43af90,False,0.0,1.0,0.0,0.0,0.0
7a3a43ce,False,0.0,1.0,0.0,0.0,0.0
7a3da230,False,0.0,1.0,0.0,0.0,0.0
7a2eb374,False,0.0,1.0,0.0,0.0,0.0
7a2a3b96,False,0.0,1.0,0.0,0.0,0.0
7a2f7660,False,0.0,1.0,0.0,0.0,0.0
7a3a6c1e,False,0.0,1.0,0.0,0.0,0.0
7a1ffaa0,False,0.0,1.0,0.0,0.0,0.0
7a2194d2,False,0.0,1.0,0.0,0.0,0.0
7a23b88e,False,0.0,1.0,0.0,0.0,0.0
7a22e0e4,False,0.0,1.0,0.0,0.0,0.0
7a1dd022,False,0.0,0.0,0.0,0.0,1.0
7a34117a,False,0.0,1.0,0.0,0.0,0.0
7a365dd6,False,0.0,1.0,0.0,0.0,0.0
7a1d4256,False,0.0,1.0,0.0,0.0,0.0
7a2a78b8,False,0.0,1.0,0.0,0.0,0.0
7a354964,False,0.0,1.0,0.0,0.0,0.0
7a297f12,False,0.0,1.0,0.0,0.0,0.0
7a37a434,False,0.0,1.0,0.0,0.0,0.0
7a358f3c,False,0.0,1.0,0.0,0.0,0.0
7a1ed198,False,0.0,1.0,0.0,0.0,0.0
7a3d2544,False,0.0,1.0,0.0,0.0,0.0
7a22b1c8,False,1.0,0.0,0.0,0.0,0.0
7a3d55dc,False,0.0,1.0,0.0,0.0,0.0
7a251a12,False,0.0,1.0,0.0,0.0,0.0
7a407fc8,False,0.0,1.0,0.0,0.0,0.0
7a2c1f74,False,0.0,1.0,0.0,0.0,0.0
7a28aa6a,False,0.0,1.0,0.0,0.0,0.0
7a37bd70,False,0.0,1.0,0.0,0.0,0.0
7a1d530e,False,0.0,1.0,0.0,0.0,0.0
7a29ba22,False,0.0,1.0,0.0,0.0,0.0
7a38a4e2,False,0.0,1.0,0.0,0.0,0.0
7a3fc664,False,0.0,1.0,0.0,0.0,0.0
7a30ca60,False,0.0,1.0,0.0,0.0,0.0
7a352a88,False,0.0,1.0,0.0,0.0,0.0
7a3ff54e,False,0.0,1.0,0.0,0.0,0.0
7a2ebcd4,False,0.0,1.0,0.0,0.0,0.0
7a3bca6e,False,0.0,1.0,0.0,0.0,0.0
7a2c4896,False,0.0,1.0,0.0,0.0,0.0
7a244baa,False,0.0,1.0,0.0,0.0,0.0
7a1d6d58,False,0.0,1.0,0.0,0.0,0.0
7a25ca5c,False,0.0,1.0,0.0,0.0,0.0
7a38a546,False,0.0,1.0,0.0,0.0,0.0
7a352592,False,0.0,1.0,0.0,0.0,0.0
7a33bbda,False,0.0,1.0,0.0,0.0,0.0
7a2b61c4,False,0.0,1.0,0.0,0.0,0.0
7a36b880,False,0.0,1.0,0.0,0.0,0.0
7a384f9c,False,0.0,1.0,0.0,0.0,0.0
7a421a04,False,0.0,1.0,0.0,0.0,0.0
7a333c3c,False,0.0,1.0,0.0,0.0,0.0
7a3081cc,False,0.0,1.0,0.0,0.0,0.0
7a2519a4,False,0.0,1.0,0.0,0.0,0.0
7a27c6ea,False,0.0,1.0,0.0,0.0,0.0
7a428dea,False,0.0,1.0,0.0,0.0,0.0
7a26d4c4,False,0.0,1.0,0.0,0.0,0.0
7a2fb256,False,0.0,1.0,0.0,0.0,0.0
7a1d07f0,False,0.0,1.0,0.0,0.0,0.0
7a342584,False,0.0,1.0,0.0,0.0,0.0
7a2ce4c2,False,0.0,1.0,0.0,0.0,0.0
7a422ea4,False,0.0,1.0,0.0,0.0,0.0
7a415b8c,False,0.0,1.0,0.0,0.0,0.0
7a39ab80,False,0.0,1.0,0.0,0.0,0.0
7a30ce16,False,0.0,1.0,0.0,0.0,0.0
7a2756b0,False,0.0,1.0,0.0,0.0,0.0
7a33c558,False,0.0,1.0,0.0,0.0,0.0
7a259956,False,0.0,1.0,0.0,0.0,0.0
7a331126,False,0.0,1.0,0.0,0.0,0.0
7a315be2,False,0.0,1.0,0.0,0.0,0.0
7a2046ae,False,0.0,1.0,0.0,0.0,0.0
7a3891d2,False,0.0,1.0,0.0,0.0,0.0
7a3c16f4,False,0.0,1.0,0.0,0.0,0.0
7a1eb79e,False,0.0,1.0,0.0,0.0,0.0
7a3dd084,False,0.0,1.0,0.0,0.0,0.0
7a252872,False,0.0,1.0,0.0,0.0,0.0
7a3205a6,False,0.0,1.0,0.0,0.0,0.0
7a33989e,False,0.0,1.0,0.0,0.0,0.0
7a40e01c,False,0.0,1.0,0.0,0.0,0.0
7a2810a0,False,0.0,1.0,0.0,0.0,0.0
7a1fe8d0,False,0.0,1.0,0.0,0.0,0.0
7a1f6f0e,False,0.0,1.0,0.0,0.0,0.0
7a2b1390,False,0.0,1.0,0.0,0.0,0.0
7a31f4b2,False,0.0,1.0,0.0,0.0,0.0
7a21413a,False,0.0,1.0,0.0,0.0,0.0
7a39352e,False,0.0,1.0,0.0,0.0,0.0
7a3c5df8,False,0.0,1.0,0.0,0.0,0.0
7a3754ac,False,0.0,1.0,0.0,0.0,0.0
7a38cbb6,False,0.0,1.0,0.0,0.0,0.0
7a3f4432,False,0.0,1.0,0.0,0.0,0.0
7a2789dc,False,0.0,1.0,0.0,0.0,0.0
7a322478,False,0.0,1.0,0.0,0.0,0.0
7a1d9bfc,False,0.0,1.0,0.0,0.0,0.0
7a1f8ade,False,0.0,1.0,0.0,0.0,0.0
7a3f7c9a,False,0.0,1.0,0.0,0.0,0.0
7a2a839e,False,0.0,1.0,0.0,0.0,0.0
7a2cce92,False,0.0,1.0,0.0,0.0,0.0
7a36b7ae,False,0.0,1.0,0.0,0.0,0.0
7a208682,False,0.0,0.0,0.0,0.0,1.0
7a23a8da,False,0.0,1.0,0.0,0.0,0.0
7a413814,False,0.0,1.0,0.0,0.0,0.0
7a406a7e,False,0.0,1.0,0.0,0.0,0.0
7a365b6a,False,0.0,1.0,0.0,0.0,0.0
7a1da6ba,False,0.0,1.0,0.0,0.0,0.0
7a232ce8,False,0.0,1.0,0.0,0.0,0.0
7a3585be,False,1.0,0.0,0.0,0.0,0.0
7a3bfef8,False,1.0,0.0,0.0,0.0,0.0
7a2998f8,False,0.0,1.0,0.0,0.0,0.0
7a3b0674,False,0.0,1.0,0.0,0.0,0.0
7a2ac386,False,0.0,1.0,0.0,0.0,0.0
7a217e52,False,0.0,1.0,0.0,0.0,0.0
7a40b7d6,False,0.0,1.0,0.0,0.0,0.0
7a1cc9e8,False,0.0,1.0,0.0,0.0,0.0
7a279f3a,False,0.0,1.0,0.0,0.0,0.0
7a2d1b72,False,0.0,1.0,0.0,0.0,0.0
7a21abac,False,0.0,1.0,0.0,0.0,0.0
7a3ee2ee,False,0.0,1.0,0.0,0.0,0.0
7a2d0916,False,0.0,1.0,0.0,0.0,0.0
7a230aec,False,0.0,0.0,0.0,0.0,1.0
7a2adefc,False,0.0,1.0,0.0,0.0,0.0
7a2ef74e,False,0.0,1.0,0.0,0.0,0.0
7a2a1aee,False,0.0,1.0,0.0,0.0,0.0
7a296b6c,False,0.0,1.0,0.0,0.0,0.0
7a213bfe,False,0.0,1.0,0.0,0.0,0.0
7a3567aa,False,0.0,1.0,0.0,0.0,0.0
7a2116ba,False,0.0,1.0,0.0,0.0,0.0
7a449efa,False,0.0,1.0,0.0,0.0,0.0
7a3e9e10,False,0.0,1.0,0.0,0.0,0.0
7a206dd2,False,0.0,1.0,0.0,0.0,0.0
7a20c174,False,0.0,1.0,0.0,0.0,0.0
7a1e1bfe,False,0.0,1.0,0.0,0.0,0.0
7a3915f8,False,0.0,1.0,0.0,0.0,0.0
7a284048,False,0.0,1.0,0.0,0.0,0.0
7a2a496a,False,0.0,1.0,0.0,0.0,0.0
7a313842,False,0.0,1.0,0.0,0.0,0.0
7a4011fa,False,0.0,1.0,0.0,0.0,0.0
7a3d6f40,False,0.0,1.0,0.0,0.0,0.0
7a3ef9f0,False,0.0,1.0,0.0,0.0,0.0
7a1e30a8,False,0.0,1.0,0.0,0.0,0.0
7a2ea5c8,False,0.0,1.0,0.0,0.0,0.0
7a1d8e82,False,0.0,1.0,0.0,0.0,0.0
7a374e8a,False,0.0,1.0,0.0,0.0,0.0
7a203704,False,0.0,1.0,0.0,0.0,0.0
7a2c73d4,False,0.0,1.0,0.0,0.0,0.0
7a1e7086,False,0.0,1.0,0.0,0.0,0.0
7a1ed3aa,False,0.0,1.0,0.0,0.0,0.0
7a1dcae6,False,0.0,1.0,0.0,0.0,0.0
7a208aec,False,0.0,1.0,0.0,0.0,0.0
7a2b8032,False,0.0,1.0,0.0,0.0,0.0
7a426216,False,0.0,1.0,0.0,0.0,0.0
7a330406,False,0.0,1.0,0.0,0.0,0.0
7a380942,False,0.0,1.0,0.0,0.0,0.0
7a3f92ac,False,0.0,1.0,0.0,0.0,0.0
7a222bfe,False,0.0,1.0,0.0,0.0,0.0
7a3c06dc,False,0.0,1.0,0.0,0.0,0.0
7a1c817c,False,0.0,1.0,0.0,0.0,0.0
7a3b0e9e,False,0.0,1.0,0.0,0.0,0.0
7a330f78,False,0.0,1.0,0.0,0.0,0.0
7a40e85a,False,0.0,1.0,0.0,0.0,0.0
7a2e6090,False,0.0,1.0,0.0,0.0,0.0
7a361cc2,False,0.0,1.0,0.0,0.0,0.0
7a409012,False,0.0,1.0,0.0,0.0,0.0
7a3c45ac,False,0.0,1.0,0.0,0.0,0.0
7a2ca9a8,False,0.0,1.0,0.0,0.0,0.0
7a4323e0,False,0.0,1.0,0.0,0.0,0.0
7a42d99e,False,0.0,1.0,0.0,0.0,0.0
7a277e7e,False,0.0,1.0,0.0,0.0,0.0
7a33ff00,False,0.0,1.0,0.0,0.0,0.0
7a32cc48,False,0.0,1.0,0.0,0.0,0.0
7a381644,False,0.0,1.0,0.0,0.0,0.0
7a42fb0e,False,0.0,1.0,0.0,0.0,0.0
7a3e342a,False,0.0,1.0,0.0,0.0,0.0
7a26594a,False,0.0,1.0,0.0,0.0,0.0
7a440f76,False,0.0,1.0,0.0,0.0,0.0
7a3e06b2,False,0.0,1.0,0.0,0.0,0.0
7a21d442,False,0.0,1.0,0.0,0.0,0.0
7a1cf9a4,False,0.0,1.0,0.0,0.0,0.0
7a2d37ba,False,0.0,1.0,0.0,0.0,0.0
7a3c3026,False,0.0,1.0,0.0,0.0,0.0
7a342520,False,0.0,1.0,0.0,0.0,0.0
7a2a57b6,False,0.0,1.0,0.0,0.0,0.0
7a2796de,False,0.0,0.0,0.0,0.0,1.0
7a32acf4,False,0.0,1.0,0.0,0.0,0.0
7a3e2638,False,0.0,1.0,0.0,0.0,0.0
7a2bed42,False,0.0,1.0,0.0,0.0,0.0
7a220476,False,0.0,1.0,0.0,0.0,0.0
7a1f0d34,False,0.0,1.0,0.0,0.0,0.0
7a23be7e,False,0.0,1.0,0.0,0.0,0.0
7a3e23c2,False,0.0,1.0,0.0,0.0,0.0
7a2d782e,False,0.0,1.0,0.0,0.0,0.0
7a414282,False,0.0,1.0,0.0,0.0,0.0
7a22e94a,False,0.0,1.0,0.0,0.0,0.0
7a3ad3c0,False,0.0,1.0,0.0,0.0,0.0
7a382986,False,0.0,1.0,0.0,0.0,0.0
7a240f64,False,0.0,1.0,0.0,0.0,0.0
7a2cdcd4,False,0.0,1.0,0.0,0.0,0.0
7a3b2c4e,False,0.0,1.0,0.0,0.0,0.0
7a3bfad4,False,0.0,1.0,0.0,0.0,0.0
7a3e3286,False,0.0,1.0,0.0,0.0,0.0
7a3623c0,False,0.0,1.0,0.0,0.0,0.0
7a2218e4,False,0.0,1.0,0.0,0.0,0.0
7a20b77e,False,0.0,1.0,0.0,0.0,0.0
